event_idx,ts_ns,best_bid,best_ask,bid_size,ask_size,mid,microprice,spread,imb1,imb5,imb10
1195,1784621028278713600,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1196,1784621028278713600,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1197,1784621028278713600,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1198,1784621028278713600,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1199,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1200,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1201,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1202,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1203,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1204,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1205,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1206,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1207,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1208,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1209,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1210,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1211,1784621028339067100,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1212,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1213,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1214,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1215,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1216,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1217,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1218,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1219,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1220,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1221,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1222,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1223,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1224,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1225,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1226,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1227,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1228,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1229,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1230,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1231,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1232,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1233,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1234,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1235,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1236,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1237,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1238,1784621028402911900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1239,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1240,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1241,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1242,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1243,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1244,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1245,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1246,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1247,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1248,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1249,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1250,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1251,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1252,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1253,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1254,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1255,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1256,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1257,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1258,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1259,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1260,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1261,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1262,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1263,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1264,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1265,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1266,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1267,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1268,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1269,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1270,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1271,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1272,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1273,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1274,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1275,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1276,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1277,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1278,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1279,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1280,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1281,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1282,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1283,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1284,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1285,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1286,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1287,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1288,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1289,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1290,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1291,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1292,1784621028449682900,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1293,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1294,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1295,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1296,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1297,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1298,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1299,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1300,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1301,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1302,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1303,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1304,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.578042807269
1305,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.613357749091
1306,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.613357749091
1307,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.613357749091
1308,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.613357749091
1309,1784621028510734000,66178.98,66178.99,1.678e-05,0.17549834,66178.985,66178.980001,0.0100000000093,-0.999808791402,-0.657996689268,-0.613357749091
1310,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.613183764813,-0.588615097835
1311,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.613183764813,-0.61587416694
1312,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.613183764813,-0.61587416694
1313,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.613183764813,-0.61587416694
1314,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.613183764813,-0.61587416694
1315,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.613183764813,-0.61587416694
1316,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.613183764813,-0.61587416694
1317,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.613183764813,-0.655584816771
1318,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.613183764813,-0.680313798481
1319,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.613183764813,-0.723240242325
1320,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.678364316479,-0.755361850532
1321,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.678364316479,-0.755361850532
1322,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.678364316479,-0.755361850532
1323,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.678364316479,-0.755361850532
1324,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.678364316479,-0.755361850532
1325,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.73193682684,-0.545193411534
1326,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1327,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1328,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1329,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1330,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1331,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1332,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1333,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1334,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1335,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1336,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1337,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1338,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1339,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1340,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1341,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.812823019105,-0.579210545433
1342,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.616992029135
1343,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.616992029135
1344,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.616992029135
1345,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.559818915947
1346,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.559818915947
1347,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.559818915947
1348,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.559818915947
1349,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.559818915947
1350,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.559818915947
1351,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.559818915947
1352,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.559818915947
1353,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.551346562338
1354,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.551346562338
1355,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.551346562338
1356,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.551346562338
1357,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.551346562338
1358,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.551346562338
1359,1784621028510734000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.551346562338
1360,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.551346562338
1361,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.551346562338
1362,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.551346562338
1363,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1364,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1365,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1366,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1367,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1368,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1369,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1370,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1371,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1372,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1373,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1374,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
1375,1784621028568914000,66178.98,66178.99,0.01620133,0.17549834,66178.985,66178.9808451,0.0100000000093,-0.830971748673,-0.86498252823,-0.610886433706
