event_type,ts_ns,best_bid,best_ask,bid_size,ask_size,trade_price,trade_size,trade_side
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66199.14,0.0701008,0.18370103,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200,0.0701008,0.0082,0,0,
quote,1784621770367183300,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770367183300,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770367183300,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770367183300,66200.65,66200.66,0.0701008,0.0227032,0,0,
trade,1784621770377547000,66200.65,66200.66,0.0701008,0.0227032,66200.65,2e-08,b
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.0701008,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770426640800,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.07868919,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770487056500,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770545731800,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770605523300,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770605523300,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770605523300,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770605523300,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770605523300,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770605523300,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770605523300,66200.65,66200.66,0.03388839,0.0227032,0,0,
quote,1784621770605523300,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.03388839,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.067404,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770666536900,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.08328061,0,0,
quote,1784621770726629600,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.13244335,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770786617800,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770845222900,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.09828061,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770905878000,66200.65,66200.66,0.04450884,0.20333259,0,0,
trade,1784621770933629100,66200.65,66200.66,0.04450884,0.20333259,66200.65,8e-08,b
quote,1784621770965450900,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450884,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621770965450900,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771025010300,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.20333259,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771080400100,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771136210700,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771136210700,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771136210700,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771136210700,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771136210700,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771136210700,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771136210700,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771136210700,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771136210700,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771136210700,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771196754300,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771254984100,66200.65,66200.66,0.04450876,0.15863179,0,0,
quote,1784621771254984100,66200.65,66200.66,0.04450876,0.15863179,0,0,
