snap,ts_ns,side,rank,price,size
23,1784621754155627600,a,1,66207.18,0.12083282
23,1784621754155627600,a,2,66207.98,0.02006856
23,1784621754155627600,a,3,66208.8,0.00528643
23,1784621754155627600,a,4,66210,0.0091
23,1784621754155627600,a,5,66210.9,0.09954415
23,1784621754155627600,a,6,66210.91,0.15103252
23,1784621754155627600,a,7,66211.87,0.0066081
23,1784621754155627600,a,8,66212,0.0091
23,1784621754155627600,a,9,66213.48,0.001592
23,1784621754155627600,a,10,66214,0.0091
23,1784621754155627600,a,11,66215.61,0.05959612
24,1784621754916409000,b,0,66202.16,0.04930805
24,1784621754916409000,b,1,66201.24,1.7e-05
24,1784621754916409000,b,2,66201,1
24,1784621754916409000,b,3,66200.52,0.04540639
24,1784621754916409000,b,4,66200.51,0.01510562
24,1784621754916409000,b,5,66200.1,0.001614
24,1784621754916409000,b,6,66200,0.01912996
24,1784621754916409000,b,7,66198.4,0.00153174
24,1784621754916409000,b,8,66198,0.0091
24,1784621754916409000,b,9,66197.53,1.7e-05
24,1784621754916409000,b,10,66195.49,5.064e-05
24,1784621754916409000,b,11,66195.2,0.00153174
24,1784621754916409000,a,0,66204,0.0091
24,1784621754916409000,a,1,66205.01,0.05316896
24,1784621754916409000,a,2,66205.02,0.04788227
24,1784621754916409000,a,3,66205.08,0.12083664
24,1784621754916409000,a,4,66205.11,0.09070899
24,1784621754916409000,a,5,66206,0.0091
24,1784621754916409000,a,6,66206.13,0.12083473
24,1784621754916409000,a,7,66206.76,0.0052866
24,1784621754916409000,a,8,66207.12,0.04540639
24,1784621754916409000,a,9,66207.13,0.12363853
24,1784621754916409000,a,10,66207.14,0.07530397
24,1784621754916409000,a,11,66207.16,0.11341219
25,1784621755626328100,b,0,66202.16,0.00755227
25,1784621755626328100,b,1,66201.24,1.7e-05
25,1784621755626328100,b,2,66201,1
25,1784621755626328100,b,3,66200.83,0.01510556
25,1784621755626328100,b,4,66200.51,0.00755281
25,1784621755626328100,b,5,66200.1,0.001614
25,1784621755626328100,b,6,66200,0.01002996
25,1784621755626328100,b,7,66198.4,0.00153174
25,1784621755626328100,b,8,66198,0.0091
25,1784621755626328100,b,9,66197.79,0.00755312
25,1784621755626328100,b,10,66197.53,1.7e-05
25,1784621755626328100,b,11,66195.49,5.064e-05
25,1784621755626328100,a,0,66202.17,0.41477583
25,1784621755626328100,a,1,66202.75,0.09070899
25,1784621755626328100,a,2,66202.76,0.24263803
25,1784621755626328100,a,3,66202.77,0.12084086
25,1784621755626328100,a,4,66203.5,0.01510494
25,1784621755626328100,a,5,66203.83,0.00528683
25,1784621755626328100,a,6,66204,0.0091
25,1784621755626328100,a,7,66205.11,0.09070899
25,1784621755626328100,a,8,66205.16,0.00267534
25,1784621755626328100,a,9,66206,0.0091
25,1784621755626328100,a,10,66206.06,0.00660854
25,1784621755626328100,a,11,66206.13,0.12083473
26,1784621756326685100,b,0,66200,0.03539447
26,1784621756326685100,b,1,66198.67,0.01510604
26,1784621756326685100,b,2,66198.51,0.001595
26,1784621756326685100,b,3,66198,0.0091
26,1784621756326685100,b,4,66197.53,1.7e-05
26,1784621756326685100,b,5,66197.19,0.00755319
26,1784621756326685100,b,6,66196,0.0091
26,1784621756326685100,b,7,66195.55,0.02
26,1784621756326685100,b,8,66195.54,0.00755338
26,1784621756326685100,b,9,66195.5,0.02
26,1784621756326685100,b,10,66195.49,5.064e-05
26,1784621756326685100,b,11,66195.21,0.02
26,1784621756326685100,a,0,66200.01,0.12169337
26,1784621756326685100,a,1,66200.1,0.21080399
26,1784621756326685100,a,2,66200.11,0.12115667
26,1784621756326685100,a,3,66201.34,0.01510544
26,1784621756326685100,a,4,66201.67,0.005287
26,1784621756326685100,a,5,66202,0.0091
26,1784621756326685100,a,6,66202.17,0.09143408
26,1784621756326685100,a,7,66202.77,0.12084086
26,1784621756326685100,a,8,66203.86,0.00267536
26,1784621756326685100,a,9,66203.9,0.00660876
26,1784621756326685100,a,10,66203.99,0.06896397
26,1784621756326685100,a,11,66204,0.0091
27,1784621756727929900,b,0,66188.56,0.12813548
27,1784621756727929900,b,1,66185.6,0.03420281
27,1784621756727929900,b,2,66185.15,0.03410281
27,1784621756727929900,b,3,66185.14,0.03539432
27,1784621756727929900,b,4,66182.69,1.7e-05
27,1784621756727929900,b,5,66182.4,0.00153174
27,1784621756727929900,b,6,66182.04,4.912e-05
27,1784621756727929900,b,7,66180,0.01
27,1784621756727929900,b,8,66179.76,9.824e-05
27,1784621756727929900,b,9,66179.27,0.18192555
27,1784621756727929900,b,10,66179.2,0.00153174
27,1784621756727929900,b,11,66178.98,1.7e-05
27,1784621756727929900,a,0,66188.57,0.0553
27,1784621756727929900,a,1,66190.07,0.0227032
27,1784621756727929900,a,2,66190.12,0.09070899
27,1784621756727929900,a,3,66193.84,0.00660982
27,1784621756727929900,a,4,66194.09,0.15371292
27,1784621756727929900,a,5,66194.1,0.09070899
27,1784621756727929900,a,6,66196.38,0.09070899
27,1784621756727929900,a,7,66197.53,1.7e-05
27,1784621756727929900,a,8,66197.98,0.001636
27,1784621756727929900,a,9,66198,0.0091
27,1784621756727929900,a,10,66200,0.29012816
27,1784621756727929900,a,11,66200.01,0.03893933
28,1784621756976500900,b,0,66188.56,0.03420272
28,1784621756976500900,b,1,66186,0.0091
28,1784621756976500900,b,2,66184,0.0091
28,1784621756976500900,b,3,66183.6,0.00755474
28,1784621756976500900,b,4,66182.86,0.001598
28,1784621756976500900,b,5,66182.81,0.04540639
28,1784621756976500900,b,6,66182.69,1.7e-05
28,1784621756976500900,b,7,66182.4,0.00153174
28,1784621756976500900,b,8,66180,0.01
28,1784621756976500900,b,9,66179.2,0.00153174
28,1784621756976500900,b,10,66178.98,0.00757227
28,1784621756976500900,b,11,66178.11,0.02830942
28,1784621756976500900,a,0,66188.57,0.09417872
28,1784621756976500900,a,1,66188.97,0.08841075
28,1784621756976500900,a,2,66190,0.0091
28,1784621756976500900,a,3,66190.23,0.00528792
28,1784621756976500900,a,4,66190.92,0.09070899
28,1784621756976500900,a,5,66192,0.0091
28,1784621756976500900,a,6,66192.41,0.001598
28,1784621756976500900,a,7,66192.46,0.0066099
28,1784621756976500900,a,8,66194.06,0.06810959
28,1784621756976500900,a,9,66194.07,0.11845995
28,1784621756976500900,a,10,66194.08,0.09070899
28,1784621756976500900,a,11,66196.56,0.06231
29,1784621757385703400,b,0,66187.23,0.03420277
29,1784621757385703400,b,1,66186,0.0091
29,1784621757385703400,b,2,66185.9,0.01510896
29,1784621757385703400,b,3,66184,0.0091
29,1784621757385703400,b,4,66183.6,0.01510948
29,1784621757385703400,b,5,66182.69,1.7e-05
29,1784621757385703400,b,6,66182.4,0.00153174
29,1784621757385703400,b,7,66182,0.0091
29,1784621757385703400,b,8,66181.94,0.00755493
29,1784621757385703400,b,9,66180.5,0.02
29,1784621757385703400,b,10,66180.49,0.20192555
29,1784621757385703400,b,11,66180.48,0.09070899
29,1784621757385703400,a,0,66187.24,0.2273915
29,1784621757385703400,a,1,66188,0.0091
29,1784621757385703400,a,2,66188.56,0.0279436
29,1784621757385703400,a,3,66188.57,0.01510834
29,1784621757385703400,a,4,66188.9,0.00528802
29,1784621757385703400,a,5,66189.84,0.0377067
29,1784621757385703400,a,6,66190,0.0091
29,1784621757385703400,a,7,66190.28,0.15468058
29,1784621757385703400,a,8,66190.29,0.15107956
29,1784621757385703400,a,9,66190.92,0.09070899
29,1784621757385703400,a,10,66191.13,0.00661003
29,1784621757385703400,a,11,66192,0.0091
30,1784621758135854100,b,0,66193.26,0.05940278
30,1784621758135854100,b,1,66191.12,0.17377
30,1784621758135854100,b,2,66190,0.0091
30,1784621758135854100,b,3,66188.57,0.08075321
30,1784621758135854100,b,4,66188.56,0.02
30,1784621758135854100,b,5,66188,0.0091
30,1784621758135854100,b,6,66187.43,0.09070899
30,1784621758135854100,b,7,66187.24,0.10375454
30,1784621758135854100,b,8,66187.23,0.00017616
30,1784621758135854100,b,9,66186.02,0.10565651
30,1784621758135854100,b,10,66186.01,0.04540639
30,1784621758135854100,b,11,66186,0.0091
30,1784621758135854100,a,0,66192.41,0.001598
30,1784621758135854100,a,1,66193.52,0.10556999
30,1784621758135854100,a,2,66193.53,0.15107217
30,1784621758135854100,a,3,66194.25,0.00267549
30,1784621758135854100,a,4,66194.39,0.00038328
30,1784621758135854100,a,5,66196,0.0091
30,1784621758135854100,a,6,66197.46,0.00076656
30,1784621758135854100,a,7,66197.53,1.7e-05
30,1784621758135854100,a,8,66197.61,5.82e-05
30,1784621758135854100,a,9,66197.95,0.0168354
30,1784621758135854100,a,10,66198,0.0091
30,1784621758135854100,a,11,66200,0.08935
31,1784621758867720000,b,0,66193.26,0.03410267
31,1784621758867720000,b,1,66191.93,0.01510758
31,1784621758867720000,b,2,66190.09,0.09070899
31,1784621758867720000,b,3,66190,0.0091
31,1784621758867720000,b,4,66188.57,0.10535566
31,1784621758867720000,b,5,66188,0.0091
31,1784621758867720000,b,6,66187.43,0.09070899
31,1784621758867720000,b,7,66187.24,0.05649
31,1784621758867720000,b,8,66187.23,0.00017616
31,1784621758867720000,b,9,66186.04,0.02
31,1784621758867720000,b,10,66186.03,0.18192555
31,1784621758867720000,b,11,66186.02,0.77215076
31,1784621758867720000,a,0,66193.27,0.2913618
31,1784621758867720000,a,1,66193.32,0.00267544
31,1784621758867720000,a,2,66193.51,0.001616
31,1784621758867720000,a,3,66194.23,0.001638
31,1784621758867720000,a,4,66194.39,0.00038328
31,1784621758867720000,a,5,66194.6,0.01510698
31,1784621758867720000,a,6,66194.72,0.07758346
31,1784621758867720000,a,7,66194.73,0.12085555
31,1784621758867720000,a,8,66194.93,0.00528754
31,1784621758867720000,a,9,66196,0.0091
31,1784621758867720000,a,10,66196.75,0.0227032
31,1784621758867720000,a,11,66196.76,0.11536796
32,1784621759445668000,b,0,66188.3,0.06065116
32,1784621759445668000,b,1,66187.23,0.00017616
32,1784621759445668000,b,2,66186.97,0.01510872
32,1784621759445668000,b,3,66186.64,0.01510878
32,1784621759445668000,b,4,66186,0.0091
32,1784621759445668000,b,5,66184,0.01944054
32,1784621759445668000,b,6,66183.41,0.09070899
32,1784621759445668000,b,7,66183.34,0.00755477
32,1784621759445668000,b,8,66183.1,0.001623
32,1784621759445668000,b,9,66182.69,1.7e-05
32,1784621759445668000,b,10,66182.41,0.02
32,1784621759445668000,b,11,66182.4,0.00153174
32,1784621759445668000,a,0,66188.31,0.1646618
32,1784621759445668000,a,1,66188.48,0.07215756
32,1784621759445668000,a,2,66188.49,0.12086694
32,1784621759445668000,a,3,66189.64,0.0151081
32,1784621759445668000,a,4,66189.97,0.00528794
32,1784621759445668000,a,5,66191.32,0.0227032
32,1784621759445668000,a,6,66191.92,0.09070899
32,1784621759445668000,a,7,66191.93,0.20068732
32,1784621759445668000,a,8,66191.94,0.12086063
32,1784621759445668000,a,9,66192,0.0087
32,1784621759445668000,a,10,66192.1,0.001653
32,1784621759445668000,a,11,66192.2,0.00660992
33,1784621760487311900,b,0,66194.38,0.03400281
33,1784621760487311900,b,1,66192.21,0.03400281
33,1784621760487311900,b,2,66192.1,0.03400281
33,1784621760487311900,b,3,66192,0.0087
33,1784621760487311900,b,4,66191.93,0.02
33,1784621760487311900,b,5,66190,0.0087
33,1784621760487311900,b,6,66188.31,0.13070899
33,1784621760487311900,b,7,66188,0.010258
33,1784621760487311900,b,8,66187.23,0.00017616
33,1784621760487311900,b,9,66186.4,1.7e-05
33,1784621760487311900,b,10,66186.09,0.20690914
33,1784621760487311900,b,11,66186.08,0.18192555
33,1784621760487311900,a,0,66194.39,0.02568328
33,1784621760487311900,a,1,66195.65,0.00528756
33,1784621760487311900,a,2,66196,0.0091
33,1784621760487311900,a,3,66196.74,0.08000153
33,1784621760487311900,a,4,66196.75,0.0227032
33,1784621760487311900,a,5,66197.31,0.001558
33,1784621760487311900,a,6,66197.46,0.00076656
33,1784621760487311900,a,7,66197.53,1.7e-05
33,1784621760487311900,a,8,66197.61,5.82e-05
33,1784621760487311900,a,9,66197.88,0.00660945
33,1784621760487311900,a,10,66198,0.0091
33,1784621760487311900,a,11,66199.99,0.09070899
34,1784621761126077200,b,0,66199.99,0.03073613
34,1784621761126077200,b,1,66198.66,0.01510604
34,1784621761126077200,b,2,66197.42,0.04540639
34,1784621761126077200,b,3,66196.31,0.09070899
34,1784621761126077200,b,4,66193.44,0.09070899
34,1784621761126077200,b,5,66192.12,0.18192555
34,1784621761126077200,b,6,66192.01,0.04540639
34,1784621761126077200,b,7,66192,0.0087
34,1784621761126077200,b,8,66191.81,0.0075538
34,1784621761126077200,b,9,66190.85,0.09070899
34,1784621761126077200,b,10,66190.11,1.7e-05
34,1784621761126077200,b,11,66190,0.0187
34,1784621761126077200,a,0,66200,0.12954592
34,1784621761126077200,a,1,66200.1,0.12504509
34,1784621761126077200,a,2,66200.11,0.04171595
34,1784621761126077200,a,3,66200.7,0.0001164
34,1784621761126077200,a,4,66201.24,1.7e-05
34,1784621761126077200,a,5,66201.33,0.01510544
34,1784621761126077200,a,6,66202,0.0091
34,1784621761126077200,a,7,66202.33,0.00038328
34,1784621761126077200,a,8,66202.97,5.82e-05
34,1784621761126077200,a,9,66202.99,0.15105059
34,1784621761126077200,a,10,66203.38,0.07545938
34,1784621761126077200,a,11,66203.4,0.0227032
35,1784621762585689300,b,0,66199.99,0.04433859
35,1784621762585689300,b,1,66198.66,0.01510604
35,1784621762585689300,b,2,66197.42,0.04540639
35,1784621762585689300,b,3,66195.03,0.00755344
35,1784621762585689300,b,4,66194.96,0.001654
35,1784621762585689300,b,5,66194.43,0.00939424
35,1784621762585689300,b,6,66193.73,0.17470282
35,1784621762585689300,b,7,66193.62,0.02
35,1784621762585689300,b,8,66193.44,0.09070899
35,1784621762585689300,b,9,66193.37,0.01510726
35,1784621762585689300,b,10,66192.2,0.02
35,1784621762585689300,b,11,66192.19,0.10742417
35,1784621762585689300,a,0,66200,0.2371478
35,1784621762585689300,a,1,66200.07,0.25173582
35,1784621762585689300,a,2,66200.08,0.09070899
35,1784621762585689300,a,3,66200.09,0.0227032
35,1784621762585689300,a,4,66200.11,0.00031095
35,1784621762585689300,a,5,66200.7,0.0001164
35,1784621762585689300,a,6,66201.24,1.7e-05
35,1784621762585689300,a,7,66201.33,0.01510544
35,1784621762585689300,a,8,66202,0.0091
35,1784621762585689300,a,9,66202.33,0.00038328
35,1784621762585689300,a,10,66202.79,0.09070899
35,1784621762585689300,a,11,66202.97,5.82e-05
36,1784621764165827800,b,0,66195.03,0.04125625
36,1784621764165827800,b,1,66192.54,0.001648
36,1784621764165827800,b,2,66192.02,0.02
36,1784621764165827800,b,3,66192.01,0.04540639
36,1784621764165827800,b,4,66192,0.0087
36,1784621764165827800,b,5,66190.11,1.7e-05
36,1784621764165827800,b,6,66190,0.0187
36,1784621764165827800,b,7,66188.01,0.02
36,1784621764165827800,b,8,66188,0.0087
36,1784621764165827800,b,9,66187.23,0.00017616
36,1784621764165827800,b,10,66186.64,0.09070899
36,1784621764165827800,b,11,66186.4,1.7e-05
36,1784621764165827800,a,0,66195.04,0.25923596
36,1784621764165827800,a,1,66196,0.0087
36,1784621764165827800,a,2,66197.38,0.09070899
36,1784621764165827800,a,3,66197.42,0.19229509
36,1784621764165827800,a,4,66197.43,0.138526
36,1784621764165827800,a,5,66198,0.0087
36,1784621764165827800,a,6,66200,0.14957632
36,1784621764165827800,a,7,66200.03,0.13683983
36,1784621764165827800,a,8,66200.04,0.09070899
36,1784621764165827800,a,9,66200.09,0.0227032
36,1784621764165827800,a,10,66200.11,0.00031095
36,1784621764165827800,a,11,66200.7,0.0001164
37,1784621765845369800,b,0,66195.03,0.04907068
37,1784621765845369800,b,1,66194.38,0.01415033
37,1784621765845369800,b,2,66193.7,0.01510718
37,1784621765845369800,b,3,66192.54,0.001648
37,1784621765845369800,b,4,66192,0.0087
37,1784621765845369800,b,5,66190.11,1.7e-05
37,1784621765845369800,b,6,66190.07,0.015108
37,1784621765845369800,b,7,66190,0.0187
37,1784621765845369800,b,8,66189.26,0.26705486
37,1784621765845369800,b,9,66189.24,0.02
37,1784621765845369800,b,10,66189.23,0.09070899
37,1784621765845369800,b,11,66188.41,0.01510838
37,1784621765845369800,a,0,66195.04,0.43981079
37,1784621765845369800,a,1,66196.37,0.01510656
37,1784621765845369800,a,2,66197.37,0.12613687
37,1784621765845369800,a,3,66197.43,0.12085061
37,1784621765845369800,a,4,66198,0.0087
37,1784621765845369800,a,5,66199.31,0.09070899
37,1784621765845369800,a,6,66200,0.0087
37,1784621765845369800,a,7,66200.03,0.10797241
37,1784621765845369800,a,8,66200.09,0.0227032
37,1784621765845369800,a,9,66200.11,0.00031095
37,1784621765845369800,a,10,66200.7,0.0001164
37,1784621765845369800,a,11,66201.24,1.7e-05
38,1784621767496517400,b,0,66195.03,0.05884643
38,1784621767496517400,b,1,66193.7,0.01510718
38,1784621767496517400,b,2,66193.37,0.0052874
38,1784621767496517400,b,3,66192.54,0.001648
38,1784621767496517400,b,4,66191.14,0.00660925
38,1784621767496517400,b,5,66190.39,0.00604006
38,1784621767496517400,b,6,66190.11,1.7e-05
38,1784621767496517400,b,7,66190.07,0.015108
38,1784621767496517400,b,8,66190,0.0187
38,1784621767496517400,b,9,66188.41,0.00755419
38,1784621767496517400,b,10,66188,0.0087
38,1784621767496517400,b,11,66187.23,0.00017616
38,1784621767496517400,a,0,66195.04,0.54225114
38,1784621767496517400,a,1,66196,0.0087
38,1784621767496517400,a,2,66196.37,0.01510656
38,1784621767496517400,a,3,66197.35,0.19084215
38,1784621767496517400,a,4,66197.36,0.09070899
38,1784621767496517400,a,5,66197.43,0.12085061
38,1784621767496517400,a,6,66198,0.0087
38,1784621767496517400,a,7,66199.53,0.09070899
38,1784621767496517400,a,8,66200,0.0087
38,1784621767496517400,a,9,66200.03,0.10797241
38,1784621767496517400,a,10,66200.09,0.0227032
38,1784621767496517400,a,11,66200.11,0.00031095
39,1784621768255381100,b,0,66192.05,0.09140495
39,1784621768255381100,b,1,66190.72,0.01510786
39,1784621768255381100,b,2,66190.11,1.7e-05
39,1784621768255381100,b,3,66190,0.01
39,1784621768255381100,b,4,66189.44,0.001641
39,1784621768255381100,b,5,66188.41,0.00755419
39,1784621768255381100,b,6,66187.24,0.02
39,1784621768255381100,b,7,66187.23,0.00017616
39,1784621768255381100,b,8,66187.09,0.00755434
39,1784621768255381100,b,9,66187.05,0.09070899
39,1784621768255381100,b,10,66186.41,0.02
39,1784621768255381100,b,11,66186.4,1.7e-05
39,1784621768255381100,a,0,66192.06,0.22598492
39,1784621768255381100,a,1,66193.39,0.01510724
39,1784621768255381100,a,2,66193.71,0.1435606
39,1784621768255381100,a,3,66193.72,0.00528764
39,1784621768255381100,a,4,66195.04,0.13407018
39,1784621768255381100,a,5,66195.95,0.00660955
39,1784621768255381100,a,6,66196,0.0087
39,1784621768255381100,a,7,66197.65,0.14960098
39,1784621768255381100,a,8,66197.66,0.09070899
39,1784621768255381100,a,9,66198,0.0087
39,1784621768255381100,a,10,66198.75,0.001641
39,1784621768255381100,a,11,66199.97,0.09070899
40,1784621769589992800,b,0,66188.48,0.11959961
40,1784621769589992800,b,1,66188.45,0.03390281
40,1784621769589992800,b,2,66188.44,0.03390279
40,1784621769589992800,b,3,66188.43,0.03390281
40,1784621769589992800,b,4,66188.42,0.03390281
40,1784621769589992800,b,5,66188.41,0.03390281
40,1784621769589992800,b,6,66187.23,0.00017616
40,1784621769589992800,b,7,66187.15,0.00755434
40,1784621769589992800,b,8,66187.1,0.02
40,1784621769589992800,b,9,66187.08,0.00755434
40,1784621769589992800,b,10,66186.41,0.02
40,1784621769589992800,b,11,66186.4,1.7e-05
40,1784621769589992800,a,0,66188.49,0.04304447
40,1784621769589992800,a,1,66189.25,0.22755424
40,1784621769589992800,a,2,66189.26,0.12086554
40,1784621769589992800,a,3,66189.82,0.01510806
40,1784621769589992800,a,4,66190,0.0087
40,1784621769589992800,a,5,66190.12,0.12086395
40,1784621769589992800,a,6,66190.14,0.00528793
40,1784621769589992800,a,7,66190.53,0.0026755
40,1784621769589992800,a,8,66192,0.0087
40,1784621769589992800,a,9,66192.37,0.00660991
40,1784621769589992800,a,10,66192.41,0.001643
40,1784621769589992800,a,11,66193.69,0.04540639
41,1784621769827281700,b,0,66204.03,0.03370281
41,1784621769827281700,b,1,66204.02,0.07910361
41,1784621769827281700,b,2,66204.01,0.08038508
41,1784621769827281700,b,3,66204,0.03370281
41,1784621769827281700,b,4,66203.99,0.03370281
41,1784621769827281700,b,5,66198.11,0.001654
41,1784621769827281700,b,6,66197.27,0.09070899
41,1784621769827281700,b,7,66197.19,0.12085104
41,1784621769827281700,b,8,66196.35,0.05415327
41,1784621769827281700,b,9,66195.05,0.09070899
41,1784621769827281700,b,10,66193.79,0.15107155
41,1784621769827281700,b,11,66192.68,0.15021318
41,1784621769827281700,a,0,66204.95,1.7e-05
41,1784621769827281700,a,1,66206,0.11959961
41,1784621769827281700,a,2,66207.4,0.00153313
41,1784621769827281700,a,3,66208,0.01063174
